Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years),J-Ks,Mass,Kcor_008,age_008,delta_t
F1,361,266.155,53.191,403,0.226,21.15,20.29,19.98,101.49,0.22950000000000004,1.7,1.2699999999999996,9.2596925,1818412885.0,2048137,1.2699999999999996,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F1,224,314.828,367.392,562,0.546,21.45,20.25,19.97,52.41,0.23160000000000025,1.7,1.5800000000000018,9.254474,1796693514.0,2067809,1.5800000000000018,1.7045117524684748,19.81,1796693513.9214332,2067809.2905936146
F1,362,267.73,522.355,190,0.198,21.1,20.36,19.96,86.96,0.23370000000000002,1.71,1.240000000000002,9.2492555,1775233562.0,2087075,1.240000000000002,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F1,555,618.959,401.389,428,0.471,21.56,20.84,19.96,113.27,0.23370000000000002,1.71,1.6999999999999993,9.2492555,1775233562.0,2087075,1.6999999999999993,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F1,497,449.506,396.456,403,0.312,21.04,20.67,19.96,109.46,0.23370000000000002,1.71,1.1799999999999997,9.2492555,1775233562.0,2087075,1.1799999999999997,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F1,382,147.26,308.85,464,0.718,23.11,21.97,20.38,101.03,0.23528590909091252,1.72,1.7,9.245314515909083,1759197163.0,2101344,2.830000000000002,1.7190397101555455,19.792448051948035,1759197162.709801,2101343.661477348
F1,294,124.558,330.03,449,0.387,21.18,20.12,19.95,103.89,0.23580000000000023,1.72,1.3300000000000018,9.244036999999999,1754029931.0,2105916,1.3300000000000018,1.7210758077588468,19.79,1754029931.193673,2105916.00479326
F1,238,16.67,152.924,427,0.456,20.88,20.04,19.95,113.06,0.23580000000000023,1.72,1.0300000000000011,9.244036999999999,1754029931.0,2105916,1.0300000000000011,1.7210758077588468,19.79,1754029931.193673,2105916.00479326
F1,260,550.035,697.299,476,0.484,21.91,21.06,19.98,97.05,0.2366313636363646,1.72,1.7,9.241971061363634,1745705826.0,2113254,2.030000000000001,1.7243735936943587,19.78604112554112,1745705826.2542381,2113254.128298916
F1,373,857.805,68.719,463,0.382,21.88,20.94,19.97,98.75,0.23666500000000057,1.72,1.7,9.241887474999999,1745369872.0,2113550,2.0100000000000016,1.7245071526177345,19.78588095238095,1745369871.8108425,2113549.5530257165
F1,440,388.923,388.467,408,0.355,21.34,20.72,19.94,111.89,0.23789999999999978,1.73,1.5,9.2388185,1733079559.0,2124316,1.5,1.7294181001318971,19.78,1733079559.1731274,2124316.2480128924
F1,315,483.406,293.818,466,0.331,21.63,20.47,19.93,94.74,0.2400000000000002,1.74,1.8000000000000007,9.2336,1712379421.0,2142258,1.8000000000000007,1.7378008287493762,19.77,1712379421.2449248,2142258.408681726
F1,429,624.594,728.73,442,0.479,22.43,21.46,20.13,109.58,0.2433590909090928,1.75,1.7,9.225252659090904,1679780979.0,2169964,2.400000000000002,1.7512941255811423,19.75400432900432,1679780978.5070431,2169964.058190376
F1,459,233.563,541.986,390,0.17,21.5,20.76,19.91,96.52,0.24419999999999997,1.75,1.6900000000000013,9.223163,1671717928.0,2176702,1.6900000000000013,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F1,327,853.249,736.471,449,0.406,21.5,20.72,19.91,104.81,0.24419999999999997,1.75,1.6900000000000013,9.223163,1671717928.0,2176702,1.6900000000000013,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F1,219,178.324,64.073,423,0.493,20.75,20.08,19.91,115.01,0.24419999999999997,1.75,0.9400000000000013,9.223163,1671717928.0,2176702,0.9400000000000013,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F1,1207,252.832,598.495,495,0.578,24.73,22.32,20.87,51.12,0.24913545454545938,1.77,1.7,9.210898395454533,1625168498.0,2214573,3.960000000000001,1.774742929117806,19.726497835497813,1625168498.0437105,2214573.1179253138
F1,237,57.42,528.362,444,0.295,21.17,20.0,19.88,99.45,0.2505000000000004,1.78,1.3900000000000041,9.207507499999998,1612528874.0,2224522,1.3900000000000041,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F1,275,97.28,801.841,475,0.355,21.12,19.8,19.88,92.64,0.2505000000000004,1.78,1.3400000000000034,9.207507499999998,1612528874.0,2224522,1.3400000000000034,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F1,272,449.464,717.144,455,0.489,21.38,20.74,19.87,105.48,0.25259999999999994,1.79,1.6099999999999994,9.202289,1593268610.0,2239374,1.6099999999999994,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,205,740.307,514.147,440,0.416,21.18,20.06,19.87,108.04,0.25259999999999994,1.79,1.4100000000000001,9.202289,1593268610.0,2239374,1.4100000000000001,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,259,564.125,580.467,473,0.1,21.03,20.37,19.87,72.04,0.25259999999999994,1.79,1.2600000000000016,9.202289,1593268610.0,2239374,1.2600000000000016,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,286,279.23,67.26,197,0.247,21.07,20.13,19.87,91.49,0.25259999999999994,1.79,1.3000000000000007,9.202289,1593268610.0,2239374,1.3000000000000007,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,244,802.609,464.726,442,0.349,21.47,20.38,19.87,103.87,0.25259999999999994,1.79,1.6999999999999993,9.202289,1593268610.0,2239374,1.6999999999999993,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,218,506.923,159.39,496,0.364,20.85,20.01,19.87,83.86,0.25259999999999994,1.79,1.0800000000000018,9.202289,1593268610.0,2239374,1.0800000000000018,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,261,366.244,211.569,544,0.55,21.21,20.24,19.87,62.63,0.25259999999999994,1.79,1.4400000000000013,9.202289,1593268610.0,2239374,1.4400000000000013,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F1,2223,760.724,516.453,501,0.823,26.89,23.28,21.57,34.95,0.25298000000000953,1.79,1.7,9.201344699999977,1589808080.0,2242001,5.420000000000002,1.7905233954870878,19.70819047619043,1589808080.3641346,2242000.7786239395
F1,339,886.358,801.067,370,0.34,21.39,20.65,19.85,114.01,0.2567999999999997,1.81,1.6400000000000006,9.191852,1555435476.0,2267356,1.6400000000000006,1.8063420831699752,19.69,1555435475.9403746,2267356.0275591384
F1,200,447.286,399.913,448,0.438,21.31,20.68,19.85,106.44,0.2567999999999997,1.81,1.5599999999999987,9.191852,1555435476.0,2267356,1.5599999999999987,1.8063420831699752,19.69,1555435475.9403746,2267356.0275591384
F1,246,575.943,702.232,458,0.422,20.9,20.22,19.85,102.38,0.2567999999999997,1.81,1.1499999999999986,9.191852,1555435476.0,2267356,1.1499999999999986,1.8063420831699752,19.69,1555435475.9403746,2267356.0275591384
F1,263,194.74,832.315,457,0.383,20.47,20.39,19.84,100.98,0.25890000000000013,1.82,0.7300000000000004,9.1866335,1536857143.0,2280458,0.7300000000000004,1.8150976729677177,19.68,1536857143.0992978,2280457.9780656467
F1,296,395.486,18.707,194,0.217,20.89,20.0,19.84,88.73,0.25890000000000013,1.82,1.1500000000000021,9.1866335,1536857143.0,2280458,1.1500000000000021,1.8150976729677177,19.68,1536857143.0992978,2280457.9780656467
F1,301,364.732,570.56,427,0.283,20.97,20.24,19.84,102.79,0.25890000000000013,1.82,1.2300000000000004,9.1866335,1536857143.0,2280458,1.2300000000000004,1.8150976729677177,19.68,1536857143.0992978,2280457.9780656467
F1,227,746.93,775.24,439,0.327,20.85,19.94,19.83,103.25,0.26100000000000056,1.82,1.1200000000000045,9.181415,1518500712.0,2292949,1.1200000000000045,1.8238957023196403,19.669999999999998,1518500712.392062,2292948.874030801
F1,283,347.964,-3.955,185,0.178,20.85,20.08,19.83,85.08,0.26100000000000056,1.82,1.1200000000000045,9.181415,1518500712.0,2292949,1.1200000000000045,1.8238957023196403,19.669999999999998,1518500712.392062,2292948.874030801
F1,245,189.929,129.833,441,0.228,20.92,19.98,19.82,94.4,0.2631000000000001,1.83,1.2000000000000028,9.1761965,1500363533.0,2304816,1.2000000000000028,1.8327363769361253,19.66,1500363533.389399,2304815.6318419636
F1,264,125.83,18.28,436,0.269,21.37,20.37,19.81,99.45,0.2652000000000003,1.84,1.6600000000000037,9.170978,1482442987.0,2316046,1.6600000000000037,1.8416199035246723,19.65,1482442987.3191347,2316045.66695298
F1,197,129.658,501.311,516,0.422,21.09,20.25,19.8,76.1,0.26729999999999987,1.85,1.3900000000000006,9.1657595,1464736487.0,2326627,1.3900000000000006,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F1,230,479.669,410.112,462,0.382,21.05,20.05,19.8,99.12,0.26729999999999987,1.85,1.3500000000000014,9.1657595,1464736487.0,2326627,1.3500000000000014,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F1,232,263.283,697.783,463,0.313,20.95,19.92,19.8,94.64,0.26729999999999987,1.85,1.25,9.1657595,1464736487.0,2326627,1.25,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F1,252,377.71,736.657,421,0.26,21.21,20.42,19.8,101.99,0.26729999999999987,1.85,1.5100000000000016,9.1657595,1464736487.0,2326627,1.5100000000000016,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F1,173,132.979,205.212,449,0.647,20.85,19.75,19.79,107.87,0.2694000000000003,1.86,1.1600000000000037,9.160540999999998,1447241475.0,2336548,1.1600000000000037,1.859516344462469,19.63,1447241474.9083521,2336547.860698792
F1,234,871.714,142.695,510,0.494,20.81,19.87,19.79,80.85,0.2694000000000003,1.86,1.120000000000001,9.160540999999998,1447241475.0,2336548,1.120000000000001,1.859516344462469,19.63,1447241474.9083521,2336547.860698792
F1,269,783.385,778.874,197,0.309,20.81,19.99,19.79,96.63,0.2694000000000003,1.86,1.120000000000001,9.160540999999998,1447241475.0,2336548,1.120000000000001,1.859516344462469,19.63,1447241474.9083521,2336547.860698792
F1,846,536.441,380.184,474,0.27,23.79,22.05,20.49,87.43,0.27107727272727744,1.87,1.7,9.156372977272715,1433418408.0,2343990,3.400000000000002,1.866711799774473,19.622012987012965,1433418407.6081653,2343990.065710274
F1,258,584.651,646.161,501,0.539,21.0,20.09,19.78,85.98,0.27149999999999985,1.87,1.3200000000000003,9.1553225,1429955426.0,2345798,1.3200000000000003,1.8685296772558522,19.62,1429955425.9284132,2345797.5449175597
F1,325,589.059,492.799,379,0.453,21.45,20.7,19.76,119.9,0.27569999999999983,1.89,1.7899999999999991,9.144885500000001,1396000263.0,2362242,1.7899999999999991,1.8866876212189516,19.6,1396000262.6585557,2362242.2578777913
F1,206,672.81,492.074,466,0.412,20.6,19.83,19.74,98.97,0.27603000000000044,1.89,0.9600000000000044,9.14406545,1393366773.0,2363417,0.9600000000000044,1.888121771422955,19.58,1393366773.3401856,2363416.551582135
F1,210,173.593,109.992,430,0.396,20.84,20.04,19.75,109.82,0.27780000000000005,1.9,1.1900000000000013,9.139667,1379326246.0,2369418,1.1900000000000013,1.8958326569471124,19.59,1379326245.6857708,2369418.378943751
F1,204,31.785,419.365,449,0.311,20.73,19.78,19.73,99.18,0.2791000000000001,1.9,1.1000000000000014,9.1364365,1369104191.0,2373506,1.1000000000000014,1.901516069774582,19.57,1369104191.3454833,2373505.929970674
F1,248,182.27,335.708,437,0.369,21.08,20.39,19.73,106.5,0.2791000000000001,1.9,1.4499999999999993,9.1364365,1369104191.0,2373506,1.4499999999999993,1.901516069774582,19.57,1369104191.3454833,2373505.929970674
F1,195,373.988,172.81,467,0.385,20.83,20.11,19.73,97.37,0.2791000000000001,1.9,1.1999999999999993,9.1364365,1369104191.0,2373506,1.1999999999999993,1.901516069774582,19.57,1369104191.3454833,2373505.929970674
F1,216,266.856,305.468,446,0.269,21.17,20.2,19.71,96.75,0.28523999999999994,1.93,1.5600000000000023,9.1211786,1321839118.0,2389085,1.5600000000000023,1.9285903971994887,19.55,1321839117.7901225,2389084.7417238457
F1,377,506.196,698.151,532,0.616,22.52,20.71,20.02,69.32,0.28658893939394225,1.93,1.7,9.117826485606054,1311675738.0,2391672,2.6000000000000014,1.9345900037525328,19.54560606060605,1311675738.3357036,2391672.3513795417
F1,155,822.695,291.891,558,0.685,21.26,19.94,19.69,54.13,0.29137999999999975,1.96,1.6700000000000017,9.1059207,1276205759.0,2398395,1.6700000000000017,1.95605021661006,19.53,1276205758.7472987,2398394.6900890833
F1,188,108.023,247.863,454,0.302,21.06,20.04,19.69,96.93,0.29137999999999975,1.96,1.4699999999999989,9.1059207,1276205759.0,2398395,1.4699999999999989,1.95605021661006,19.53,1276205758.7472987,2398394.6900890833
F1,229,623.448,577.709,201,0.201,20.81,19.92,19.67,87.1,0.29751999999999956,1.98,1.2399999999999984,9.0906628,1232147783.0,2401319,1.2399999999999984,1.9839010167509907,19.51,1232147783.1452472,2401318.5123705934
F1,201,344.898,770.497,189,0.296,20.52,19.7,19.67,95.84,0.29751999999999956,1.98,0.9499999999999993,9.0906628,1232147783.0,2401319,0.9499999999999993,1.9839010167509907,19.51,1232147783.1452472,2401318.5123705934
F1,190,489.946,400.93,429,0.405,20.83,20.08,19.66,110.51,0.30059000000000013,2.0,1.2699999999999996,9.08303385,1210692494.0,2400364,1.2699999999999996,1.9979747711669682,19.5,1210692494.2793484,2400363.6831785906
F1,408,815.215,176.524,457,0.448,22.56,21.04,20.0,103.67,0.3017914199134233,2.0,1.7,9.080048321515143,1202398211.0,2399550,2.66,2.0035095639145846,19.49608658008657,1202398211.2910528,2399550.113236255
F1,444,121.751,657.133,479,0.574,22.74,20.96,20.05,96.61,0.3060767943722973,2.02,1.7,9.06939916598484,1173273242.0,2394633,2.789999999999999,2.0233769318405983,19.482127705627697,1173273241.5741668,2394632.631213152
F1,191,794.769,177.227,452,0.365,21.25,20.52,19.64,101.72,0.30672999999999995,2.03,1.7100000000000009,9.06777595,1168896209.0,2393607,1.7100000000000009,2.026422505057374,19.48,1168896208.6812446,2393606.853456697
F1,185,144.836,180.467,511,0.36,21.2,20.23,19.64,76.4,0.30672999999999995,2.03,1.6600000000000001,9.06777595,1168896209.0,2393607,1.6600000000000001,2.026422505057374,19.48,1168896208.6812446,2393606.853456697
F1,207,349.012,58.33,314,0.278,20.74,19.79,19.63,105.34,0.3098000000000005,2.04,1.2100000000000009,9.060146999999999,1148542314.0,2387810,1.2100000000000009,2.040797906066993,19.47,1148542314.3233032,2387809.8684836086
F1,193,143.056,171.69,195,0.213,20.77,19.85,19.62,88.33,0.31286999999999976,2.06,1.25,9.052518050000002,1128542841.0,2380410,1.25,2.0552752858858976,19.46,1128542840.66796,2380409.697358916
F1,194,428.622,185.952,461,0.238,21.03,20.24,19.62,89.42,0.31286999999999976,2.06,1.5100000000000016,9.052518050000002,1128542841.0,2380410,1.5100000000000016,2.0552752858858976,19.46,1128542840.66796,2380409.697358916
F1,168,63.609,662.896,434,0.432,21.27,20.46,19.61,110.4,0.31594000000000033,2.07,1.7600000000000016,9.044889099999999,1108891616.0,2371418,1.7600000000000016,2.0698553679497484,19.45,1108891616.2164004,2371417.610143483
F1,151,383.324,278.858,501,0.4,20.64,19.75,19.61,82.98,0.31594000000000033,2.07,1.1300000000000026,9.044889099999999,1108891616.0,2371418,1.1300000000000026,2.0698553679497484,19.45,1108891616.2164004,2371417.610143483
F1,172,651.896,747.256,446,0.281,20.72,19.87,19.61,97.75,0.31594000000000033,2.07,1.2100000000000009,9.044889099999999,1108891616.0,2371418,1.2100000000000009,2.0698553679497484,19.45,1108891616.2164004,2371417.610143483
F1,476,650.086,380.669,650,0.592,23.09,21.84,20.14,11.19,0.31771754329004853,2.08,1.7,9.04047190492423,1097670278.0,2365489,3.0500000000000007,2.0783445324594854,19.44420995670994,1097670278.2566226,2365489.0980068278
F1,199,52.553,723.548,432,0.289,21.52,20.34,19.62,102.14,0.3187641341991352,2.08,2.0,9.03787112651515,1091116508.0,2361752,2.0,2.0833591012174417,19.46,1091116508.129377,2361752.4941174607
F1,233,89.82,829.313,358,0.338,21.6,20.45,19.64,113.79,0.32168661471861615,2.1,1.7,9.030608762424238,1073022336.0,2350361,2.0600000000000023,2.097425842746098,19.43128138528138,1073022336.2559533,2350360.545097227
F1,240,139.735,474.178,499,0.223,21.85,20.32,19.72,73.68,0.32280364285714525,2.1,1.7,9.027832947499995,1066185931.0,2345636,2.230000000000004,2.1028274754565692,19.42764285714285,1066185931.1584625,2345636.4932290087
F1,174,876.368,141.793,474,0.283,20.94,19.86,19.58,88.41,0.3251500000000007,2.11,1.4600000000000044,9.022002249999998,1051967324.0,2335054,1.4600000000000044,2.11421913916668,19.419999999999998,1051967323.8587265,2335054.3550066315
F1,184,358.08,68.748,478,0.295,21.54,20.46,19.58,87.69,0.3401066147186169,2.19,1.7,8.984835062424237,965684059.1,2247401,2.0600000000000023,2.188298762301326,19.371281385281378,965684059.1392753,2247401.115136851
F1,177,387.634,211.691,394,0.199,20.93,20.11,19.53,99.53,0.3405,2.19,1.5,8.9838575,963512825.5,2244645,1.5,2.190281828068455,19.37,963512825.4882811,2244645.0278674327
F1,160,157.838,174.017,425,0.211,21.06,20.14,19.52,96.37,0.34357000000000015,2.21,1.6400000000000006,8.97622855,946735255.2,2222386,1.6400000000000006,2.205819643861549,19.36,946735255.2328081,2222386.2483798503
F1,331,480.523,569.934,517,0.539,22.79,21.42,19.98,77.59,0.34569175541125974,2.22,1.7,8.97095598780302,935310883.2,2206241,2.91,2.216622592636622,19.35308874458873,935310883.2292031,2206240.7336977306
F1,182,679.09,-5.543,442,0.175,20.5,19.89,19.51,88.76,0.34663999999999984,2.22,1.0899999999999999,8.968599600000001,930249831.4,2198828,1.0899999999999999,2.2214676846113224,19.35,930249831.4399779,2198828.277724512
F1,183,110.136,846.65,452,0.446,22.02,99.99,19.71,105.37,0.3530610844155868,2.25,1.7,8.952643205227266,896691814.4,2145557,2.41,2.2545562978509026,19.329084415584408,896691814.3575926,2145556.9781690864
F1,166,476.846,747.158,214,0.254,20.95,19.82,19.46,92.28,0.36199000000000003,2.3,1.5899999999999999,8.93045485,852029928.3,2063210,1.5899999999999999,2.301388825362393,19.3,852029928.280449,2063210.3623460485
F1,164,645.768,675.4,527,0.384,21.17,19.99,19.46,69.08,0.36199000000000003,2.3,1.8100000000000023,8.93045485,852029928.3,2063210,1.8100000000000023,2.301388825362393,19.3,852029928.280449,2063210.3623460485
F1,146,241.723,710.178,471,0.293,20.83,20.03,19.45,90.28,0.3650600000000006,2.32,1.4800000000000004,8.9228259,837193600.6,2032882,1.4800000000000004,2.317714831987899,19.29,837193600.6225895,2032882.435600157
F1,161,681.411,593.494,501,0.328,21.03,20.23,19.45,79.68,0.3650600000000006,2.32,1.6800000000000033,8.9228259,837193600.6,2032882,1.6800000000000033,2.317714831987899,19.29,837193600.6225895,2032882.435600157
F1,178,281.918,543.03,538,0.398,21.43,20.27,19.48,63.61,0.36929620129870244,2.34,1.7,8.912298939772725,817144646.5,1989503,2.0500000000000007,2.3404329368629893,19.276201298701295,817144646.4789023,1989503.43120867
F1,133,16.431,426.376,486,0.322,21.43,20.39,19.44,86.11,0.38761785497835666,2.44,1.7,8.866769630378784,735816683.2,1785077,2.09,2.441281471437445,19.21652164502164,735816683.1941197,1785077.063647093
F1,129,366.442,678.245,515,0.304,20.93,19.97,19.36,71.66,0.3926900000000004,2.47,1.6700000000000017,8.854165349999999,714768409.8,1724810,1.6700000000000017,2.469960454450601,19.2,714768409.8010364,1724810.4086894982
F1,100,469.319,296.353,618,0.418,20.72,19.78,19.33,22.66,0.40560000000000107,2.54,1.490000000000002,8.819424799999997,659818973.8,1557645,1.490000000000002,2.544485615146642,19.169999999999998,659818973.81364,1557644.5351958328
F1,353,900.235,821.974,652,0.378,24.04,22.55,20.26,9.97,0.4108045714285806,2.58,1.7,8.804763522285688,637916039.9,1487622,3.879999999999999,2.5751620966899047,19.15585714285712,637916039.9040984,1487621.537629234
F1,171,205.283,725.663,452,0.328,21.72,20.23,19.49,99.42,0.4135327099567139,2.59,1.7,8.797078356051937,626726929.5,1451063,2.330000000000002,2.5913895908832774,19.148443722943714,626726929.470746,1451062.9346913632
F1,236,130.784,541.867,475,0.589,22.91,21.39,19.83,98.35,0.4423076017316099,2.77,1.7,8.716019485922054,520019328.2,1081290,3.1800000000000033,2.768902106715817,19.070251082251062,520019328.234003,1081289.5463262415
F1,338,87.81,792.326,1097,1.078,24.91,23.11,20.48,39.92,0.4475289004329124,2.8,1.7,8.701311087480486,502702549.1,1018918,4.530000000000001,2.8023921026228966,19.05606277056274,502702549.13460726,1018917.7900134968
F1,104,860.14,629.895,232,0.181,19.91,19.28,19.13,86.21,0.47920000000000096,3.01,0.8800000000000026,8.612093599999998,409348873.9,685162,0.8800000000000026,3.014393884279475,18.97,409348873.8971739,685161.5413451521
F1,170,280.584,257.958,499,0.276,22.35,20.94,19.55,77.47,0.4946528138528197,3.12,1.7,8.568563023376607,370307939.4,553536,2.900000000000002,3.1235812977467483,18.928008658008643,370307939.3627029,553536.4120025499
F1,84,218.231,79.339,432,0.469,19.16,19.01,18.94,112.18,0.5461,3.52,0.3200000000000003,8.4236363,265238339.3,263049,0.3200000000000003,3.516413996316664,18.78,265238339.26291484,263049.3058922223
F1,91,860.939,628.112,440,0.235,19.64,19.28,18.88,95.33,0.569500000000001,3.71,0.860000000000003,8.357718499999997,227886448.4,194222,0.860000000000003,3.7110772949292676,18.72,227886448.40340936,194221.93317144172
F1,77,859.402,627.796,411,0.353,18.93,18.41,18.72,111.27,0.6319000000000008,4.28,0.3100000000000023,8.187390599999997,153953866.3,122642,0.3100000000000023,4.284498548137022,18.56,153953866.3095582,122642.3329949908
F1,73,688.817,405.675,137,0.182,19.88,19.16,18.55,89.3,0.6980000000000002,4.99,1.4299999999999997,8.040251999999999,109711461.4,74457,1.4299999999999997,4.988844874600124,18.39,109711461.38224708,74457.3104150546
F1,64,610.32,803.826,430,0.202,19.03,18.45,18.36,94.4,0.7360000000000004,5.45,0.7700000000000031,7.955663999999999,90295061.89,33635,0.7700000000000031,5.445026528424218,18.2,90295061.88828625,33634.73152087533
F1,53,107.785,832.967,448,0.203,19.91,19.01,18.09,90.07,0.8317400000000008,6.79,1.9200000000000017,7.742546759999998,55277292.12,6854,1.9200000000000017,6.787971340275253,17.93,55277292.11812497,6853.502660825669
F1,31,460.926,401.982,432,0.513,19.11,18.05,17.37,113.15,1.12336,13.28,1.8399999999999999,7.224970560000001,16786902.19,252126,1.8399999999999999,13.284952318281146,17.21,16786902.190364335,252125.728680559
